Date,Kind,Model,Max Mode,Input (w/ Cache Write),Input (w/o Cache Write),Cache Read,Output Tokens,Total Tokens,Cost
"2025-10-06T06:19:11.573Z","Included","gemini-2.5-pro","No","0","34788","666","257","35711","0.03"
"2025-10-06T06:04:27.822Z","Included","gemini-2.5-pro","No","0","10272","3374","3526","17172","0.05"
"2025-10-05T19:03:22.593Z","Included","auto","No","85888","98077","819356","2049","1005370","0.45"
"2025-10-05T18:58:32.141Z","Included","auto","No","179656","102866","574321","1318","858161","0.50"
"2025-10-05T18:53:57.846Z","Included","auto","No","78987","99077","827463","1689","1007216","0.44"
"2025-10-05T18:49:30.988Z","Included","auto","No","74250","93988","1119452","1614","1289304","0.50"
"2025-10-05T18:40:49.440Z","Included","auto","No","70087","90787","659754","2049","822677","0.38"
"2025-10-05T18:38:24.224Z","Included","auto","No","65811","87002","429303","2254","584370","0.31"
"2025-10-05T18:33:10.356Z","Included","auto","No","177354","82270","766387","2232","1028243","0.53"
"2025-10-05T18:10:20.232Z","Included","auto","No","16684","72393","1105620","2807","1197504","0.40"
"2025-10-05T18:05:05.421Z","Included","auto","No","70607","54781","1427125","2951","1555464","0.53"
"2025-10-05T17:57:32.688Z","Included","auto","No","163655","112803","1912867","8254","2197579","0.87"
"2025-10-05T17:50:11.599Z","Included","auto","No","22893","103182","1163733","889","1290697","0.45"
"2025-10-05T17:45:32.954Z","Included","auto","No","3684","83328","612513","705","700230","0.27"
"2025-10-05T17:34:48.668Z","Included","auto","No","135677","0","3415708","8802","3560187","1.08"
"2025-10-05T16:48:10.438Z","Included","auto","No","11232","15286","1098698","3592","1128808","0.33"
"2025-10-05T16:45:49.009Z","Included","auto","No","1334","13624","74449","459","89866","0.04"
"2025-10-05T16:44:49.486Z","Included","auto","No","1684","12076","93183","617","107560","0.04"
"2025-10-05T16:43:48.207Z","Included","auto","No","2019","9690","149123","704","161536","0.06"
"2025-10-05T16:41:57.490Z","Included","auto","No","2059","8290","97730","811","108890","0.04"
"2025-10-05T16:36:35.839Z","Included","auto","No","11202","0","25388","228","36818","0.02"
"2025-10-05T16:29:27.995Z","Included","auto","No","6572","0","127129","1117","134818","0.05"
"2025-10-05T16:27:48.526Z","Errored, Not Charged","auto","No","0","0","0","0","0","0.00"
"2025-10-05T16:16:52.090Z","Included","auto","No","18663","0","373056","2736","394455","0.13"
"2025-10-05T15:40:57.080Z","Included","auto","No","19567","0","240913","1204","261684","0.09"
"2025-10-05T15:30:03.783Z","Included","auto","No","12372","90628","1453857","2624","1559481","0.51"
"2025-10-05T15:22:48.080Z","Included","auto","No","46267","84897","1067909","6534","1205607","0.47"
"2025-10-05T15:16:46.570Z","Included","auto","No","5600","33315","518364","6244","563523","0.22"
"2025-10-05T15:13:57.096Z","Included","auto","No","32546","29126","157597","4144","223413","0.14"
"2025-10-04T19:21:16.891Z","Included","auto","No","27749","0","178689","10108","216546","0.14"
"2025-10-04T19:05:08.841Z","Included","auto","No","3361","37897","343322","1620","386200","0.15"
"2025-10-04T18:52:08.612Z","Included","auto","No","4180","31377","176351","984","212892","0.09"
"2025-10-04T18:35:49.278Z","Included","auto","No","30934","0","786483","5660","823077","0.27"
"2025-10-04T18:23:02.533Z","Included","auto","No","34168","0","293578","3432","331178","0.14"
"2025-10-04T18:13:19.905Z","Included","auto","No","70938","0","2090022","4042","2165002","0.64"
"2025-10-04T17:49:16.445Z","Included","auto","No","42662","50361","204442","577","298042","0.17"
"2025-10-04T17:45:42.403Z","Included","auto","No","88224","92951","735725","4242","921142","0.44"
"2025-10-04T17:34:43.018Z","Included","auto","No","6313","87378","1016030","2332","1112053","0.39"
"2025-10-04T17:29:36.937Z","Included","auto","No","3410","84804","542035","1246","631495","0.25"
"2025-10-04T17:26:12.198Z","Included","auto","No","3932","81622","841735","1428","928717","0.33"
"2025-10-04T17:24:31.319Z","Included","auto","No","2880","79500","405285","1180","488845","0.21"
"2025-10-04T17:21:07.696Z","Included","auto","No","4481","76200","390159","1615","472455","0.21"
"2025-10-04T17:17:23.105Z","Included","auto","No","93087","67389","1184941","3579","1348996","0.52"
"2025-10-04T17:13:02.579Z","Included","auto","No","4002","65348","509947","1226","580523","0.22"
"2025-10-04T17:10:16.887Z","Included","auto","No","79745","55283","619907","3207","758142","0.34"
"2025-10-04T16:30:04.772Z","Included","auto","No","97453","90887","1100240","6475","1295055","0.55"
"2025-10-04T16:12:25.612Z","Included","auto","No","117797","75698","852907","8495","1054897","0.51"
"2025-10-04T16:07:39.719Z","Included","auto","No","7814","61490","521503","6299","597106","0.25"
"2025-10-04T16:06:21.023Z","Included","auto","No","2656","58838","330630","627","392751","0.16"
"2025-10-04T16:04:11.128Z","Included","auto","No","4786","57256","238405","857","301304","0.14"
"2025-10-04T15:56:12.284Z","Included","auto","No","12984","40891","2230237","4338","2288450","0.65"
"2025-10-04T15:40:06.939Z","Included","auto","No","30691","26557","1295981","18086","1371315","0.50"
"2025-10-04T15:35:50.272Z","Included","auto","No","9305","15199","139964","1865","166333","0.08"
"2025-10-04T15:32:31.171Z","Included","auto","No","11780","0","104537","1646","117963","0.05"
"2025-10-04T15:25:20.282Z","Included","auto","No","1466","44361","150730","483","197040","0.10"
"2025-10-04T15:21:51.476Z","Included","auto","No","1398","43065","146678","450","191591","0.09"
"2025-10-04T15:13:52.371Z","Included","auto","No","45698","0","638267","4210","688175","0.24"
"2025-10-04T13:25:05.741Z","Included","gemini-2.5-pro","No","0","191001","3875","186","195062","0.14"
"2025-10-04T13:23:22.721Z","Included","gemini-2.5-pro","No","0","92186","100725","870","193781","0.06"
"2025-10-04T13:21:48.176Z","Included","gemini-2.5-pro","No","0","90169","100683","1501","192353","0.06"
"2025-10-04T13:20:45.867Z","Included","gemini-2.5-pro","No","0","95001","193553","166","288720","0.08"
"2025-10-04T13:19:02.422Z","Included","gemini-2.5-pro","No","0","185439","100547","109","286095","0.17"
"2025-10-04T13:16:46.427Z","Included","gemini-2.5-pro","No","0","181000","3869","564","185433","0.14"
"2025-10-04T13:11:35.742Z","Included","gemini-2.5-pro","No","0","84667","0","7","84674","0.01"
"2025-10-04T13:09:26.275Z","Included","gemini-2.5-pro","No","0","94923","184203","1362","280488","0.09"
"2025-10-04T13:08:47.783Z","Included","gemini-2.5-pro","No","0","107227","162349","132","269708","0.10"
"2025-10-04T13:06:46.879Z","Included","gemini-2.5-pro","No","0","85232","161673","210","247115","0.08"
"2025-10-04T13:04:35.615Z","Included","gemini-2.5-pro","No","0","153192","0","311","153503","0.12"
"2025-10-04T13:02:32.529Z","Included","gemini-2.5-pro","No","0","76242","159971","411","236624","0.07"
"2025-10-04T12:59:16.035Z","Included","gemini-2.5-pro","No","0","151340","80513","500","232353","0.14"
"2025-10-04T12:55:05.333Z","Included","gemini-2.5-pro","No","0","68202","76543","799","145544","0.04"
"2025-10-04T12:53:16.649Z","Included","gemini-2.5-pro","No","0","149934","72750","545","223229","0.14"
"2025-10-04T12:48:13.469Z","Included","gemini-2.5-pro","No","0","64588","0","477","65065","0.01"
"2025-10-04T12:46:54.822Z","Included","gemini-2.5-pro","No","0","71215","144617","549","216381","0.07"
"2025-10-04T12:44:54.288Z","Included","gemini-2.5-pro","No","0","69075","68924","334","138333","0.04"
"2025-10-04T12:42:49.394Z","Included","gemini-2.5-pro","No","0","72024","140441","1132","213597","0.07"
"2025-10-04T12:41:35.096Z","Included","gemini-2.5-pro","No","0","69721","137725","480","207926","0.07"
"2025-10-04T12:40:18.444Z","Included","gemini-2.5-pro","No","0","143957","205805","564","350326","0.18"
"2025-10-04T12:38:55.906Z","Included","gemini-2.5-pro","No","0","68571","133680","418","202669","0.07"
"2025-10-04T12:34:26.338Z","Included","gemini-2.5-pro","No","0","129739","68452","631","198822","0.12"
"2025-10-04T12:31:03.000Z","Included","gemini-2.5-pro","No","0","198862","64635","699","264196","0.21"
"2025-10-04T12:27:28.203Z","Included","gemini-2.5-pro","No","0","8301","115737","544","124582","0.03"
"2025-10-04T12:25:36.657Z","Included","gemini-2.5-pro","No","0","73360","179613","663","253636","0.09"
"2025-10-04T12:23:42.420Z","Included","gemini-2.5-pro","No","0","185858","60294","1020","247172","0.20"
"2025-10-04T12:19:17.253Z","Included","gemini-2.5-pro","No","0","175890","0","1056","176946","0.17"
"2025-10-04T12:12:41.918Z","Included","gemini-2.5-pro","No","0","116831","102574","1839","221244","0.14"
"2025-10-04T12:08:49.135Z","Included","gemini-2.5-pro","No","0","148912","3805","902","153619","0.15"
"2025-10-04T12:01:15.548Z","Included","gemini-2.5-pro","No","0","92895","3802","605","97302","0.07"
"2025-10-04T11:56:01.529Z","Included","gemini-2.5-pro","No","0","93820","0","1065","94885","0.08"
"2025-10-04T11:50:13.495Z","Included","gemini-2.5-pro","No","0","46624","45505","1834","93963","0.04"
"2025-10-04T11:45:43.652Z","Included","gemini-2.5-pro","No","0","43245","45401","689","89335","0.03"
"2025-10-04T11:41:35.251Z","Included","gemini-2.5-pro","No","0","93812","90048","844","184704","0.11"
"2025-10-04T11:38:54.650Z","Included","gemini-2.5-pro","No","0","83676","48877","609","133162","0.08"
"2025-10-04T11:29:29.425Z","Included","gemini-2.5-pro","No","0","90263","88715","685","179663","0.11"
"2025-10-04T11:20:59.593Z","Errored, Not Charged","gemini-2.5-pro","No","0","36867","0","258","37125","0.01"
"2025-10-04T09:10:30.741Z","Included","gemini-2.5-pro","No","0","79403","0","642","80045","0.07"
"2025-10-04T09:01:50.358Z","Included","gemini-2.5-pro","No","0","77786","0","736","78522","0.07"
"2025-10-04T08:58:59.511Z","Included","gemini-2.5-pro","No","0","35954","37509","777","74240","0.03"
"2025-10-04T08:57:08.363Z","Included","gemini-2.5-pro","No","0","38019","70976","809","109804","0.04"
"2025-10-04T08:55:40.669Z","Included","gemini-2.5-pro","No","0","68128","0","370","68498","0.06"
"2025-10-04T08:52:43.035Z","Included","gemini-2.5-pro","No","0","66615","0","698","67313","0.06"
"2025-10-04T07:22:16.432Z","Included","gemini-2.5-pro","No","0","64020","0","655","64675","0.06"
"2025-10-04T07:18:14.893Z","Included","gemini-2.5-pro","No","0","58526","3711","689","62926","0.05"
"2025-10-04T06:26:32.968Z","Included","gemini-2.5-pro","No","0","60396","0","1207","61603","0.06"
"2025-10-04T06:13:56.277Z","Included","gemini-2.5-pro","No","0","57993","0","2076","60069","0.06"
"2025-10-04T06:05:42.711Z","Included","gemini-2.5-pro","No","0","28539","27988","1641","58168","0.03"
"2025-10-04T06:00:43.465Z","Included","gemini-2.5-pro","No","0","53316","0","1001","54317","0.05"
"2025-10-04T05:53:09.602Z","Included","gemini-2.5-pro","No","0","46970","0","1342","48312","0.05"
"2025-10-04T05:46:59.696Z","Included","gemini-2.5-pro","No","0","43218","0","487","43705","0.04"
"2025-10-04T05:41:30.648Z","Included","gemini-2.5-pro","No","0","22599","16732","841","40172","0.02"
"2025-10-04T05:37:52.111Z","Included","gemini-2.5-pro","No","0","41700","71343","1569","114612","0.08"
"2025-10-04T05:33:22.177Z","Errored, Not Charged","gemini-2.5-pro","No","0","10313","0","5","10318","0.002"
"2025-10-04T05:32:09.572Z","Included","gemini-2.5-pro","No","0","15033","0","705","15738","0.03"
"2025-10-03T19:02:30.676Z","Included","auto","No","10653","18323","19275","86","48337","0.04"
"2025-10-03T18:59:14.398Z","Included","auto","No","22197","0","652183","3642","678022","0.21"
"2025-10-03T14:36:06.912Z","Included","auto","No","42068","32101","248101","1426","323696","0.16"
"2025-10-03T14:22:02.902Z","Included","auto","No","38126","23523","549172","3911","614732","0.24"
"2025-10-03T14:07:09.727Z","Included","auto","No","155737","191391","672540","11422","1031090","0.67"
"2025-10-03T13:44:52.152Z","Included","auto","No","10156","0","48111","775","59042","0.03"
"2025-10-03T13:38:57.490Z","Included","auto","No","5325","92614","1036603","2222","1136764","0.39"
"2025-10-03T13:33:05.157Z","Included","auto","No","8922","83702","862378","1419","956421","0.34"
"2025-10-03T13:28:22.567Z","Included","auto","No","96304","76081","798157","4280","974822","0.44"
"2025-10-03T13:12:22.693Z","Included","auto","No","8006","69201","797692","3601","878500","0.32"
"2025-10-03T13:07:10.619Z","Included","auto","No","78134","57741","1261824","5691","1403390","0.52"
"2025-10-03T12:59:24.906Z","Included","auto","No","8066","51841","607357","3500","670764","0.25"
"2025-10-03T12:55:24.230Z","Included","auto","No","3212","48816","183990","1505","237523","0.12"
"2025-10-03T12:50:32.807Z","Included","auto","No","53064","45593","241997","2073","342727","0.20"
"2025-10-03T10:08:19.189Z","Included","auto","No","51424","41356","162727","1043","256550","0.16"
"2025-10-03T09:52:45.605Z","Included","auto","No","42059","34972","468584","6435","552050","0.25"
"2025-10-03T09:46:44.376Z","Included","auto","No","40445","99367","508572","4506","652890","0.33"
"2025-10-03T09:36:20.366Z","Included","auto","No","110679","95364","699101","4658","909802","0.46"
"2025-10-03T09:34:14.522Z","Included","auto","No","3090","92458","453385","1317","550250","0.24"
"2025-10-03T09:32:27.622Z","Included","auto","No","104873","90189","340211","1322","536595","0.34"
"2025-10-03T08:50:05.834Z","Included","auto","No","102130","83514","962636","4710","1152990","0.50"
"2025-10-03T08:10:35.233Z","Included","auto","No","31963","0","701018","4964","737945","0.24"
"2025-10-03T07:56:35.142Z","Included","auto","No","11889","74669","1329374","5654","1421586","0.47"
"2025-10-03T07:54:02.114Z","Included","auto","No","81418","64633","927184","2714","1075949","0.43"
"2025-10-03T06:03:22.779Z","Included","auto","No","7761","57685","664390","2871","732707","0.27"
"2025-10-03T05:58:44.714Z","Included","auto","No","900","56689","69484","280","127353","0.09"
"2025-10-03T05:56:32.366Z","Included","auto","No","2540","54999","204763","621","262923","0.13"
"2025-10-03T05:50:21.646Z","Included","auto","No","61473","53393","207341","1561","323768","0.20"
"2025-10-03T05:45:38.658Z","Included","auto","No","7741","47278","700693","2767","758479","0.26"
"2025-10-03T05:34:30.929Z","Included","auto","No","2045","45088","173641","777","221551","0.11"
"2025-10-03T05:31:24.436Z","Included","auto","No","49970","42470","230434","1179","324053","0.18"
"2025-10-03T05:26:46.145Z","Included","auto","No","45665","41631","268521","779","356596","0.18"
"2025-10-03T05:09:43.861Z","Included","auto","No","7838","35931","422147","3372","469288","0.18"
"2025-10-03T05:02:11.593Z","Included","auto","No","712","34936","42260","254","78162","0.06"
"2025-10-03T04:59:24.084Z","Included","auto","No","31422","0","431276","4241","466939","0.17"
"2025-10-03T04:51:28.472Z","Included","auto","No","2060","0","186010","910","188980","0.05"
"2025-10-03T04:47:32.051Z","Included","auto","No","22491","0","499433","3816","525740","0.18"
"2025-10-03T04:35:39.648Z","Included","auto","No","9114","0","68281","969","78364","0.03"
"2025-10-02T19:36:11.975Z","Included","auto","No","8689","0","122947","1453","133089","0.05"
"2025-10-02T19:23:44.588Z","Included","auto","No","56650","47310","70219","977","175156","0.15"
"2025-10-02T19:10:59.173Z","Included","auto","No","2768","44996","242362","909","291035","0.13"
"2025-10-02T19:05:16.871Z","Included","auto","No","2821","42585","172343","861","218610","0.11"
"2025-10-02T18:58:57.615Z","Included","auto","No","49339","38572","499219","2818","589948","0.25"
"2025-10-02T18:48:53.253Z","Included","auto","No","4510","35002","240394","1249","281155","0.12"
"2025-10-02T18:45:32.515Z","Included","auto","No","3090","31644","132540","462","167736","0.08"
"2025-10-02T18:38:17.655Z","Included","auto","No","35298","0","1041315","8058","1084671","0.35"
"2025-10-02T16:06:04.398Z","Included","auto","No","4024","2577","167845","1268","175714","0.06"
"2025-10-02T16:05:09.735Z","Included","auto","No","6074","0","20311","192","26577","0.01"
"2025-10-02T15:55:26.660Z","Included","auto","No","21522","15333","341471","1567","379893","0.14"
"2025-10-02T15:50:47.280Z","Included","auto","No","19248","0","159095","1341","179684","0.07"
"2025-10-02T13:38:30.889Z","Included","auto","No","101966","103487","116213","587","322253","0.29"
